junctionid,vehicleid,turn,priority,arrivaltime,departuretime,delay
SimcoeTauntonJunction,veh_1772,straight,1,1040000000000,2014000000000,974.0
SimcoeTauntonJunction,veh_1774,right,1,1313000000000,2605000000000,1292.0
SimcoeTauntonJunction,veh_1777,straight,1,1095000000000,2196000000000,1101.0
SimcoeTauntonJunction,veh_1778,straight,1,941000000000,1781000000000,840.0
SimcoeTauntonJunction,veh_178,straight,1,292000000000,404000000000,112.0
SimcoeTauntonJunction,veh_1789,straight,1,1102000000000,2275000000000,1173.0
SimcoeTauntonJunction,veh_1791,right,1,1054000000000,2102000000000,1048.0
SimcoeTauntonJunction,veh_1793,straight,1,1057000000000,2214000000000,1157.0
SimcoeTauntonJunction,veh_18,straight,1,125000000000,196000000000,71.0
SimcoeTauntonJunction,veh_1800,left,1,523000000000,1825000000000,1302.0
SimcoeTauntonJunction,veh_1802,right,1,1050000000000,1949000000000,899.0
SimcoeTauntonJunction,veh_1804,straight,1,1052000000000,2152000000000,1100.0
SimcoeTauntonJunction,veh_1806,right,1,1315000000000,2616000000000,1301.0
SimcoeTauntonJunction,veh_1809,straight,1,1348000000000,1953000000000,605.0
SimcoeTauntonJunction,veh_1810,straight,1,932000000000,1773000000000,841.0
SimcoeTauntonJunction,veh_1813,right,1,952000000000,1807000000000,855.0
SimcoeTauntonJunction,veh_182,straight,1,242000000000,306000000000,64.0
SimcoeTauntonJunction,veh_1821,straight,1,1109000000000,1755000000000,646.0
SimcoeTauntonJunction,veh_1823,right,1,1063000000000,2104000000000,1041.0
SimcoeTauntonJunction,veh_1825,straight,1,1066000000000,1719000000000,653.0
SimcoeTauntonJunction,veh_1832,left,1,529000000000,1827000000000,1298.0
SimcoeTauntonJunction,veh_1834,right,1,1088000000000,2150000000000,1062.0
SimcoeTauntonJunction,veh_1836,straight,1,1059000000000,2148000000000,1089.0
SimcoeTauntonJunction,veh_1838,right,1,1103000000000,2164000000000,1061.0
SimcoeTauntonJunction,veh_1841,straight,1,1113000000000,2321000000000,1208.0
SimcoeTauntonJunction,veh_1842,straight,1,859000000000,992000000000,133.0
SimcoeTauntonJunction,veh_1853,straight,1,1111000000000,2266000000000,1155.0
SimcoeTauntonJunction,veh_1855,right,1,1072000000000,2111000000000,1039.0
SimcoeTauntonJunction,veh_1857,straight,1,1074000000000,2206000000000,1132.0
SimcoeTauntonJunction,veh_1866,right,1,1061000000000,1951000000000,890.0
SimcoeTauntonJunction,veh_1868,straight,1,1067000000000,2170000000000,1103.0
SimcoeTauntonJunction,veh_1870,right,1,1115000000000,2186000000000,1071.0
SimcoeTauntonJunction,veh_1873,straight,1,1142000000000,2373000000000,1231.0
SimcoeTauntonJunction,veh_1874,straight,1,868000000000,994000000000,126.0
SimcoeTauntonJunction,veh_1877,right,1,916000000000,1771000000000,855.0
SimcoeTauntonJunction,veh_1885,straight,1,1181000000000,2411000000000,1230.0
SimcoeTauntonJunction,veh_1887,right,1,1116000000000,2209000000000,1093.0
SimcoeTauntonJunction,veh_1889,straight,1,1119000000000,2283000000000,1164.0
SimcoeTauntonJunction,veh_189,straight,1,97000000000,163000000000,66.0
SimcoeTauntonJunction,veh_1898,right,1,1070000000000,2021000000000,951.0
SimcoeTauntonJunction,veh_1900,straight,1,1378000000000,2330000000000,952.0
SimcoeTauntonJunction,veh_1902,right,1,1352000000000,2628000000000,1276.0
SimcoeTauntonJunction,veh_1905,straight,1,1357000000000,2616000000000,1259.0
SimcoeTauntonJunction,veh_1906,straight,1,2768000000000,2828000000000,60.0
SimcoeTauntonJunction,veh_191,right,1,152000000000,348000000000,196.0
SimcoeTauntonJunction,veh_1917,straight,1,1183000000000,1851000000000,668.0
SimcoeTauntonJunction,veh_1919,right,1,1126000000000,2213000000000,1087.0
SimcoeTauntonJunction,veh_1921,straight,1,1129000000000,1792000000000,663.0
SimcoeTauntonJunction,veh_193,straight,1,154000000000,350000000000,196.0
SimcoeTauntonJunction,veh_1932,straight,1,2416000000000,2570000000000,154.0
SimcoeTauntonJunction,veh_1934,right,1,1151000000000,2293000000000,1142.0
SimcoeTauntonJunction,veh_1935,right,1,1402000000000,2659000000000,1257.0
SimcoeTauntonJunction,veh_1937,straight,1,1401000000000,2148000000000,747.0
SimcoeTauntonJunction,veh_1938,straight,1,2777000000000,2836000000000,59.0
SimcoeTauntonJunction,veh_1949,straight,1,1185000000000,2006000000000,821.0
SimcoeTauntonJunction,veh_1951,right,1,1135000000000,2267000000000,1132.0
SimcoeTauntonJunction,veh_1953,straight,1,1137000000000,2287000000000,1150.0
SimcoeTauntonJunction,veh_1962,right,1,2487000000000,2860000000000,373.0
SimcoeTauntonJunction,veh_1964,straight,1,2391000000000,2660000000000,269.0
SimcoeTauntonJunction,veh_1966,right,1,1158000000000,2299000000000,1141.0
SimcoeTauntonJunction,veh_1967,right,1,1160000000000,2321000000000,1161.0
SimcoeTauntonJunction,veh_1969,straight,1,1185000000000,2383000000000,1198.0
SimcoeTauntonJunction,veh_1973,right,1,851000000000,990000000000,139.0
SimcoeTauntonJunction,veh_198,right,1,54000000000,160000000000,106.0
SimcoeTauntonJunction,veh_1981,straight,1,1186000000000,2392000000000,1206.0
SimcoeTauntonJunction,veh_1983,right,1,1144000000000,2274000000000,1130.0
SimcoeTauntonJunction,veh_1985,straight,1,1146000000000,1799000000000,653.0
SimcoeTauntonJunction,veh_199,right,1,56000000000,162000000000,106.0
SimcoeTauntonJunction,veh_1996,straight,1,2569000000000,2653000000000,84.0
SimcoeTauntonJunction,veh_1998,right,1,1404000000000,2665000000000,1261.0
SimcoeTauntonJunction,veh_1999,right,1,1187000000000,2348000000000,1161.0
SimcoeTauntonJunction,veh_200,left,1,59000000000,115000000000,56.0
SimcoeTauntonJunction,veh_2001,straight,1,1194000000000,2439000000000,1245.0
SimcoeTauntonJunction,veh_201,straight,1,62000000000,158000000000,96.0
SimcoeTauntonJunction,veh_2013,straight,1,1188000000000,2401000000000,1213.0
SimcoeTauntonJunction,veh_2015,right,1,1152000000000,2281000000000,1129.0
SimcoeTauntonJunction,veh_2017,straight,1,1155000000000,2391000000000,1236.0
SimcoeTauntonJunction,veh_2024,left,1,664000000000,1908000000000,1244.0
SimcoeTauntonJunction,veh_2028,straight,1,2623000000000,2694000000000,71.0
SimcoeTauntonJunction,veh_2030,right,1,1412000000000,2669000000000,1257.0
SimcoeTauntonJunction,veh_2031,right,1,1196000000000,2356000000000,1160.0
SimcoeTauntonJunction,veh_2033,straight,1,1212000000000,2565000000000,1353.0
SimcoeTauntonJunction,veh_2034,straight,1,871000000000,996000000000,125.0
SimcoeTauntonJunction,veh_2037,right,1,925000000000,1777000000000,852.0
SimcoeTauntonJunction,veh_204,straight,1,165000000000,226000000000,61.0
SimcoeTauntonJunction,veh_2045,straight,1,929000000000,1996000000000,1067.0
SimcoeTauntonJunction,veh_2047,right,1,1162000000000,2275000000000,1113.0
SimcoeTauntonJunction,veh_2049,straight,1,1165000000000,1836000000000,671.0
SimcoeTauntonJunction,veh_2058,right,1,2651000000000,2722000000000,71.0
SimcoeTauntonJunction,veh_2060,straight,1,1376000000000,2621000000000,1245.0
SimcoeTauntonJunction,veh_2062,right,1,1214000000000,2447000000000,1233.0
SimcoeTauntonJunction,veh_2063,right,1,1221000000000,2465000000000,1244.0
SimcoeTauntonJunction,veh_2065,straight,1,1413000000000,2016000000000,603.0
SimcoeTauntonJunction,veh_2069,right,1,934000000000,1781000000000,847.0
SimcoeTauntonJunction,veh_2077,straight,1,1194000000000,2409000000000,1215.0
SimcoeTauntonJunction,veh_2079,right,1,1171000000000,2284000000000,1113.0
SimcoeTauntonJunction,veh_2081,straight,1,1174000000000,2059000000000,885.0
SimcoeTauntonJunction,veh_209,straight,1,207000000000,289000000000,82.0
SimcoeTauntonJunction,veh_2090,right,1,2670000000000,2734000000000,64.0
SimcoeTauntonJunction,veh_2092,straight,1,2589000000000,2682000000000,93.0
SimcoeTauntonJunction,veh_2094,right,1,1223000000000,2567000000000,1344.0
SimcoeTauntonJunction,veh_2095,right,1,1429000000000,2681000000000,1252.0
SimcoeTauntonJunction,veh_2097,straight,1,1420000000000,2160000000000,740.0
SimcoeTauntonJunction,veh_2098,straight,1,943000000000,1782000000000,839.0
SimcoeTauntonJunction,veh_210,straight,1,301000000000,406000000000,105.0
SimcoeTauntonJunction,veh_2101,right,1,949000000000,1804000000000,855.0
SimcoeTauntonJunction,veh_2109,straight,1,1190000000000,1854000000000,664.0
SimcoeTauntonJunction,veh_2111,right,1,1219000000000,2410000000000,1191.0
SimcoeTauntonJunction,veh_2113,straight,1,1222000000000,1798000000000,576.0
SimcoeTauntonJunction,veh_2122,right,1,2661000000000,2730000000000,69.0
SimcoeTauntonJunction,veh_2124,straight,1,2677000000000,2736000000000,59.0
SimcoeTauntonJunction,veh_2126,right,1,1230000000000,2568000000000,1338.0
SimcoeTauntonJunction,veh_2127,right,1,1438000000000,2691000000000,1253.0
SimcoeTauntonJunction,veh_2129,straight,1,1232000000000,2595000000000,1363.0
SimcoeTauntonJunction,veh_2133,right,1,1006000000000,1898000000000,892.0
SimcoeTauntonJunction,veh_214,straight,1,266000000000,368000000000,102.0
SimcoeTauntonJunction,veh_2141,straight,1,1192000000000,2393000000000,1201.0
SimcoeTauntonJunction,veh_2143,right,1,1228000000000,2419000000000,1191.0
SimcoeTauntonJunction,veh_2145,straight,1,1231000000000,2401000000000,1170.0
SimcoeTauntonJunction,veh_2152,left,1,778000000000,1962000000000,1184.0
SimcoeTauntonJunction,veh_2154,right,1,2679000000000,2742000000000,63.0
SimcoeTauntonJunction,veh_2156,straight,1,2577000000000,2678000000000,101.0
SimcoeTauntonJunction,veh_2158,right,1,1286000000000,2586000000000,1300.0
SimcoeTauntonJunction,veh_2159,right,1,1288000000000,2591000000000,1303.0
SimcoeTauntonJunction,veh_2161,straight,1,1295000000000,2602000000000,1307.0
SimcoeTauntonJunction,veh_2162,straight,1,1130000000000,2314000000000,1184.0
SimcoeTauntonJunction,veh_2165,right,1,1123000000000,2192000000000,1069.0
SimcoeTauntonJunction,veh_2173,straight,1,1195000000000,1862000000000,667.0
SimcoeTauntonJunction,veh_2175,right,1,1264000000000,2427000000000,1163.0
SimcoeTauntonJunction,veh_2177,straight,1,1267000000000,1871000000000,604.0
SimcoeTauntonJunction,veh_2184,left,1,793000000000,1969000000000,1176.0
SimcoeTauntonJunction,veh_2186,right,1,2642000000000,2707000000000,65.0
SimcoeTauntonJunction,veh_2188,straight,1,2551000000000,2654000000000,103.0
SimcoeTauntonJunction,veh_2190,right,1,1297000000000,2597000000000,1300.0
SimcoeTauntonJunction,veh_2191,right,1,1304000000000,2600000000000,1296.0
SimcoeTauntonJunction,veh_2193,straight,1,1429000000000,2464000000000,1035.0
SimcoeTauntonJunction,veh_2197,right,1,1132000000000,2194000000000,1062.0
SimcoeTauntonJunction,veh_22,straight,1,143000000000,204000000000,61.0
SimcoeTauntonJunction,veh_2205,straight,1,1651000000000,1995000000000,344.0
SimcoeTauntonJunction,veh_2207,right,1,1272000000000,2417000000000,1145.0
SimcoeTauntonJunction,veh_2209,straight,1,1275000000000,2078000000000,803.0
SimcoeTauntonJunction,veh_221,straight,1,99000000000,165000000000,66.0
SimcoeTauntonJunction,veh_2218,right,1,1086000000000,2084000000000,998.0
SimcoeTauntonJunction,veh_2220,straight,1,2739000000000,2800000000000,61.0
SimcoeTauntonJunction,veh_2222,right,1,1306000000000,2602000000000,1296.0
SimcoeTauntonJunction,veh_2223,right,1,1456000000000,2752000000000,1296.0
SimcoeTauntonJunction,veh_2225,straight,1,1313000000000,2320000000000,1007.0
SimcoeTauntonJunction,veh_2229,right,1,1168000000000,2329000000000,1161.0
SimcoeTauntonJunction,veh_223,right,1,157000000000,351000000000,194.0
SimcoeTauntonJunction,veh_2237,straight,1,1653000000000,2052000000000,399.0
SimcoeTauntonJunction,veh_2239,right,1,1281000000000,2479000000000,1198.0
SimcoeTauntonJunction,veh_2241,straight,1,1285000000000,1835000000000,550.0
SimcoeTauntonJunction,veh_225,straight,1,159000000000,352000000000,193.0
SimcoeTauntonJunction,veh_2250,right,1,1389000000000,2652000000000,1263.0
SimcoeTauntonJunction,veh_2252,straight,1,2614000000000,2693000000000,79.0
SimcoeTauntonJunction,veh_2253,right,1,2604000000000,2814000000000,210.0
SimcoeTauntonJunction,veh_2254,right,1,1314000000000,2612000000000,1298.0
SimcoeTauntonJunction,veh_2255,right,1,1349000000000,2620000000000,1271.0
SimcoeTauntonJunction,veh_2257,straight,1,1431000000000,2456000000000,1025.0
SimcoeTauntonJunction,veh_2269,straight,1,1660000000000,2268000000000,608.0
SimcoeTauntonJunction,veh_2271,right,1,1292000000000,2473000000000,1181.0
SimcoeTauntonJunction,veh_2273,straight,1,1294000000000,2267000000000,973.0
SimcoeTauntonJunction,veh_2280,left,1,862000000000,2088000000000,1226.0
SimcoeTauntonJunction,veh_2284,straight,1,1396000000000,2449000000000,1053.0
SimcoeTauntonJunction,veh_2285,right,1,1368000000000,2641000000000,1273.0
SimcoeTauntonJunction,veh_2286,right,1,1351000000000,2624000000000,1273.0
SimcoeTauntonJunction,veh_2287,right,1,1467000000000,2772000000000,1305.0
SimcoeTauntonJunction,veh_2289,straight,1,1440000000000,2631000000000,1191.0
SimcoeTauntonJunction,veh_2290,straight,1,2793000000000,2852000000000,59.0
SimcoeTauntonJunction,veh_230,right,1,65000000000,165000000000,100.0
SimcoeTauntonJunction,veh_2301,straight,1,1662000000000,2429000000000,767.0
SimcoeTauntonJunction,veh_2303,right,1,1300000000000,2483000000000,1183.0
SimcoeTauntonJunction,veh_2305,straight,1,1302000000000,1846000000000,544.0
SimcoeTauntonJunction,veh_231,right,1,67000000000,169000000000,102.0
SimcoeTauntonJunction,veh_2314,right,1,1386000000000,2646000000000,1260.0
SimcoeTauntonJunction,veh_2316,straight,1,2821000000000,2880000000000,59.0
SimcoeTauntonJunction,veh_2317,right,1,2397000000000,2703000000000,306.0
SimcoeTauntonJunction,veh_2318,right,1,1358000000000,2634000000000,1276.0
SimcoeTauntonJunction,veh_2319,right,1,1360000000000,2638000000000,1278.0
SimcoeTauntonJunction,veh_232,left,1,69000000000,117000000000,48.0
SimcoeTauntonJunction,veh_2321,straight,1,1406000000000,2341000000000,935.0
SimcoeTauntonJunction,veh_2322,straight,1,2784000000000,2844000000000,60.0
SimcoeTauntonJunction,veh_233,straight,1,70000000000,160000000000,90.0
SimcoeTauntonJunction,veh_2335,right,1,1309000000000,2498000000000,1189.0
SimcoeTauntonJunction,veh_2337,straight,1,1312000000000,2419000000000,1107.0
SimcoeTauntonJunction,veh_2348,straight,1,2508000000000,2671000000000,163.0
SimcoeTauntonJunction,veh_2350,right,1,1411000000000,2668000000000,1257.0
SimcoeTauntonJunction,veh_2351,right,1,1482000000000,2799000000000,1317.0
SimcoeTauntonJunction,veh_2353,straight,1,1414000000000,2622000000000,1208.0
SimcoeTauntonJunction,veh_236,straight,1,167000000000,226000000000,59.0
SimcoeTauntonJunction,veh_2365,straight,1,1660000000000,2042000000000,382.0
SimcoeTauntonJunction,veh_2367,right,1,1318000000000,2501000000000,1183.0
SimcoeTauntonJunction,veh_2369,straight,1,1321000000000,2005000000000,684.0
SimcoeTauntonJunction,veh_2380,straight,1,2353000000000,2628000000000,275.0
SimcoeTauntonJunction,veh_2382,right,1,1449000000000,2746000000000,1297.0
SimcoeTauntonJunction,veh_2383,right,1,1420000000000,2673000000000,1253.0
SimcoeTauntonJunction,veh_2385,straight,1,1456000000000,2626000000000,1170.0
SimcoeTauntonJunction,veh_2397,straight,1,1662000000000,2278000000000,616.0
SimcoeTauntonJunction,veh_2399,right,1,1327000000000,2506000000000,1179.0
SimcoeTauntonJunction,veh_2401,straight,1,1329000000000,2412000000000,1083.0
SimcoeTauntonJunction,veh_2408,left,1,942000000000,2122000000000,1180.0
SimcoeTauntonJunction,veh_241,straight,1,208000000000,296000000000,88.0
SimcoeTauntonJunction,veh_2410,right,1,2616000000000,2832000000000,216.0
SimcoeTauntonJunction,veh_2412,straight,1,2535000000000,2675000000000,140.0
SimcoeTauntonJunction,veh_2414,right,1,1465000000000,2769000000000,1304.0
SimcoeTauntonJunction,veh_2415,right,1,1422000000000,2677000000000,1255.0
SimcoeTauntonJunction,veh_2417,straight,1,1422000000000,2348000000000,926.0
SimcoeTauntonJunction,veh_242,straight,1,329000000000,416000000000,87.0
SimcoeTauntonJunction,veh_2429,straight,1,1669000000000,2403000000000,734.0
SimcoeTauntonJunction,veh_2431,right,1,1336000000000,2509000000000,1173.0
SimcoeTauntonJunction,veh_2433,straight,1,1338000000000,1998000000000,660.0
SimcoeTauntonJunction,veh_2440,left,1,953000000000,2123000000000,1170.0
SimcoeTauntonJunction,veh_2442,right,1,2496000000000,2720000000000,224.0
SimcoeTauntonJunction,veh_2444,straight,1,1366000000000,2016000000000,650.0
SimcoeTauntonJunction,veh_2445,right,1,1077000000000,2024000000000,947.0
SimcoeTauntonJunction,veh_2446,right,1,1440000000000,2727000000000,1287.0
SimcoeTauntonJunction,veh_2447,right,1,1501000000000,2826000000000,1325.0
SimcoeTauntonJunction,veh_2449,straight,1,1447000000000,2169000000000,722.0
SimcoeTauntonJunction,veh_246,straight,1,268000000000,369000000000,101.0
SimcoeTauntonJunction,veh_2461,straight,1,1653000000000,2080000000000,427.0
SimcoeTauntonJunction,veh_2463,right,1,1345000000000,2429000000000,1084.0
SimcoeTauntonJunction,veh_2465,straight,1,1348000000000,2115000000000,767.0
SimcoeTauntonJunction,veh_2476,straight,1,1382000000000,2332000000000,950.0
SimcoeTauntonJunction,veh_2478,right,1,1431000000000,2682000000000,1251.0
SimcoeTauntonJunction,veh_2479,right,1,1458000000000,2760000000000,1302.0
SimcoeTauntonJunction,veh_2481,straight,1,1438000000000,2178000000000,740.0
SimcoeTauntonJunction,veh_2493,straight,1,1100000000000,2116000000000,1016.0
SimcoeTauntonJunction,veh_2495,right,1,1354000000000,2491000000000,1137.0
SimcoeTauntonJunction,veh_2497,straight,1,1357000000000,2040000000000,683.0
SimcoeTauntonJunction,veh_2508,straight,1,2436000000000,2573000000000,137.0
SimcoeTauntonJunction,veh_2509,right,1,2451000000000,2649000000000,198.0
SimcoeTauntonJunction,veh_2510,right,1,1473000000000,2781000000000,1308.0
SimcoeTauntonJunction,veh_2511,right,1,1476000000000,2788000000000,1312.0
SimcoeTauntonJunction,veh_2513,straight,1,1467000000000,2465000000000,998.0
SimcoeTauntonJunction,veh_2525,straight,1,1109000000000,2202000000000,1093.0
SimcoeTauntonJunction,veh_2527,right,1,1363000000000,2472000000000,1109.0
SimcoeTauntonJunction,veh_2529,straight,1,1366000000000,2394000000000,1028.0
SimcoeTauntonJunction,veh_253,straight,1,254000000000,565000000000,311.0
SimcoeTauntonJunction,veh_2536,left,1,1016000000000,2140000000000,1124.0
SimcoeTauntonJunction,veh_2538,right,1,2442000000000,2733000000000,291.0
SimcoeTauntonJunction,veh_2540,straight,1,2380000000000,2641000000000,261.0
SimcoeTauntonJunction,veh_2541,right,1,2434000000000,2617000000000,183.0
SimcoeTauntonJunction,veh_2542,right,1,1492000000000,2808000000000,1316.0
SimcoeTauntonJunction,veh_2543,right,1,1509000000000,2841000000000,1332.0
SimcoeTauntonJunction,veh_2545,straight,1,1476000000000,2466000000000,990.0
SimcoeTauntonJunction,veh_255,right,1,162000000000,420000000000,258.0
SimcoeTauntonJunction,veh_2557,straight,1,1195000000000,2008000000000,813.0
